SER_NUM	FROM_FIRST_TIME	BEFORE_US	TOT_MATCHED	BEFORE_US_PROMILE	MATCHED_FLG
4	111	37	3081	12.0	0
5	131	23	3089	7.4	0
6	151	23	3105	7.4	0
7	161	46	3105	14.8	0
8	171	38	3105	12.2	0
9	191	39	3105	12.6	0
1	0	46	3512	13.1	0
2	10	39	3512	11.1	0
3	20	39	3512	11.1	0
4	50	39	3512	11.1	0
5	100	43	3512	12.2	0
6	110	42	3512	12.0	0
7	190	18	3521	5.1	0
8	261	42	3557	11.8	0
9	321	42	3587	11.7	0
10	341	15	3587	4.2	0
11	351	21	3620	5.8	0
12	372	46	3620	12.7	0
13	392	26	3620	7.2	0
14	422	46	3620	12.7	0
15	442	48	3620	13.3	0
1	0	30	4685	6.4	0
2	10	38	4685	8.1	0
3	30	42	4685	9.0	0
4	130	30	4706	6.4	0
5	190	30	4706	6.4	0
6	200	30	4706	6.4	0
7	220	46	4706	9.8	0
8	240	30	4706	6.4	0
1	0	15	3116	4.8	0
2	81	23	3116	7.4	0
3	91	38	3116	12.2	0
4	101	23	3116	7.4	0
5	131	22	3117	7.1	0
6	141	42	3117	13.5	0
7	211	42	3117	13.5	0
8	261	42	3121	13.5	0
9	281	49	3121	15.7	0
10	321	42	3121	13.5	0
11	371	42	3121	13.5	0
12	381	15	3121	4.8	0
1	0	42	3025	13.9	0
2	20	20	3025	6.6	0
3	40	20	3025	6.6	0
4	50	18	3025	6.0	0
5	60	45	3025	14.9	0
6	70	18	3025	6.0	0
7	80	40	3031	13.2	0
8	120	47	3031	15.5	0
1	0	18	3575	5.0	0
2	20	42	3575	11.7	0
3	70	44	3704	11.9	0
4	190	42	3771	11.1	0
5	311	49	3787	12.9	0
6	331	15	3807	3.9	0
7	341	15	3807	3.9	0
8	371	42	3807	11.0	0
1	0	36	124212	0.3	0
2	41	38	124392	0.3	0
3	71	44	124448	0.4	1
4	252	30	126846	0.2	1
1	0	23	5995	3.8	0
2	11	38	5995	6.3	0
3	21	42	5995	7.0	0
4	41	38	6004	6.3	0
5	61	46	6032	7.6	0
6	122	42	6074	6.9	0
7	162	18	6129	2.9	0
8	172	28	6129	4.6	0
9	263	44	6187	7.1	0
10	273	43	6215	6.9	0
11	293	43	6224	6.9	0
12	323	38	6259	6.1	0
13	343	38	6268	6.1	0
1	0	40	45689	0.9	0
2	161	36	46644	0.8	0
3	352	22	47279	0.5	0
4	413	9	47354	0.2	1
1	0	45	6246	7.2	0
2	40	42	6246	6.7	0
3	60	28	6257	4.5	0
4	122	36	6321	5.7	0
5	162	42	6321	6.6	0
6	223	42	6321	6.6	0
7	233	15	6321	2.4	0
1	0	25	7656	3.3	0
2	20	42	7656	5.5	0
3	40	38	7656	5.0	0
4	81	45	7656	5.9	0
5	111	22	7656	2.9	0
6	171	15	7671	2.0	0
7	202	42	7671	5.5	0
8	222	15	7671	2.0	0
9	232	31	7673	4.0	0
10	252	42	7673	5.5	0
11	313	42	7673	5.5	0
12	333	23	7673	3.0	0
1	0	27	39167	0.7	0
2	10	42	39167	1.1	0
3	40	20	39171	0.5	0
4	101	42	39287	1.1	0
5	131	46	39307	1.2	0
6	191	36	39312	0.9	0
7	242	42	39394	1.1	0
1	0	45	10311	4.4	0
2	10	15	10341	1.5	0
3	40	5	10419	0.5	0
4	70	23	10419	2.2	0
5	101	42	10430	4.0	0
6	151	14	10439	1.3	0
7	212	46	10463	4.4	0
1	0	36	31739	1.1	0
2	41	42	31825	1.3	0
3	61	14	31825	0.4	0
4	81	14	31825	0.4	0
5	91	32	31833	1.0	0
6	111	22	31902	0.7	0
1	0	38	21355	1.8	0
2	51	42	21429	2.0	0
3	81	18	21462	0.8	0
4	101	26	21462	1.2	0
1	0	42	3850	10.9	0
2	30	30	3954	7.6	1
1	0	38	3771	10.1	0
2	40	30	3771	8.0	0
3	50	42	3771	11.1	0
1	0	42	45815	0.9	1
2	30	34	48157	0.7	1
3	90	19	49947	0.4	1
1	0	29	147665	0.2	1
2	70	46	148131	0.3	0
3	111	42	148814	0.3	0
4	151	38	149128	0.3	1
5	171	40	149552	0.3	1
6	201	33	149766	0.2	0
1	0	42	6302	6.7	0
1	0	35	23098	1.5	0
2	61	43	23236	1.9	0
3	111	43	23318	1.8	1
4	181	39	23581	1.7	0
5	373	33	23824	1.4	1
1	0	42	8515	4.9	0
2	30	25	8536	2.9	0
3	60	27	8586	3.1	0
4	141	30	8600	3.5	0
5	161	48	8600	5.6	0
1	0	41	9515	4.3	1
2	111	30	9845	3.0	1
3	232	31	10203	3.0	0
4	272	46	10367	4.4	1
1	0	22	9672	2.3	0
2	10	18	9672	1.9	0
3	20	42	9672	4.3	0
4	40	20	9678	2.1	0
5	70	20	9678	2.1	0
6	80	46	9710	4.7	0
7	90	20	9710	2.1	0
8	120	39	9710	4.0	0
9	180	10	9710	1.0	0
10	240	42	9717	4.3	0
11	340	49	9717	5.0	0
12	350	15	9717	1.5	0
13	400	42	9758	4.3	0
14	410	15	9758	1.5	0
15	430	38	9764	3.9	0
1	0	46	41509	1.1	0
2	51	42	41637	1.0	0
3	81	48	41641	1.2	0
4	101	17	41658	0.4	0
5	111	32	41658	0.8	0
6	141	34	41692	0.8	0
7	303	20	41772	0.5	0
8	313	20	41773	0.5	0
9	353	34	41805	0.8	0
10	373	22	41828	0.5	1
1	0	15	3968	3.8	0
2	10	15	3968	3.8	0
3	31	22	4022	5.5	0
4	51	29	4041	7.2	0
5	91	46	4055	11.3	0
6	111	9	4055	2.2	0
7	172	6	4055	1.5	0
1	0	15	3642	4.1	0
2	10	42	3642	11.5	0
1	0	42	5152	8.2	0
2	31	34	5152	6.6	0
3	51	46	5162	8.9	0
4	71	19	5162	3.7	0
5	91	33	5166	6.4	0
6	101	44	5166	8.5	0
7	162	3	5170	0.6	0
8	212	42	5177	8.1	0
9	333	30	5183	5.8	0
10	353	32	5191	6.2	0
11	363	15	5191	2.9	0
12	404	32	5191	6.2	0
1	0	48	4394	10.9	0
2	31	48	4400	10.9	0
3	51	11	4422	2.5	0
4	61	33	4446	7.4	0
5	71	35	4478	7.8	0
6	91	18	4538	4.0	0
7	101	33	4538	7.3	0
8	152	28	4538	6.2	1
9	262	42	4653	9.0	0
10	322	30	4709	6.4	0
1	0	48	3562	13.5	0
2	50	48	3574	13.4	0
3	60	20	3574	5.6	0
4	101	47	3594	13.1	0
5	131	20	3604	5.5	0
6	302	20	3604	5.5	0
7	312	43	3604	11.9	0
1	0	45	5403	8.3	0
2	60	47	5424	8.7	0
3	100	43	5430	7.9	0
4	120	45	5430	8.3	0
5	200	30	5436	5.5	0
6	231	49	5502	8.9	1
7	391	47	5701	8.2	0
8	411	43	5701	7.5	0
9	441	43	5701	7.5	0
10	501	25	5701	4.4	0
11	511	40	5701	7.0	0
1	0	42	3105	13.5	0
2	61	42	3105	13.5	0
3	182	36	3107	11.6	0
4	291	30	3107	9.7	0
5	352	42	3107	13.5	0
1	0	3	9367	0.3	0
2	10	14	9367	1.5	0
3	31	14	9367	1.5	0
4	111	42	9396	4.5	0
5	182	47	9425	5.0	0
6	212	46	9425	4.9	0
7	242	40	9431	4.2	0
8	272	42	9431	4.5	0
9	292	43	9434	4.6	0
10	332	38	9437	4.0	0
11	392	43	9437	4.6	0
1	0	5	3355	1.5	0
2	51	18	3355	5.4	0
3	61	23	3355	6.9	0
4	111	21	3355	6.3	0
5	121	48	3355	14.3	0
6	131	32	3355	9.5	0
7	151	21	3355	6.3	0
8	161	24	3355	7.2	0
9	171	27	3355	8.0	0
10	281	19	3399	5.6	0
11	291	23	3399	6.8	0
12	331	44	3411	12.9	0
13	351	24	3411	7.0	0
14	381	17	3411	5.0	0
1	0	23	3718	6.2	0
2	30	30	3718	8.1	0
1	0	31	7194	4.3	0
2	20	23	7197	3.2	0
3	50	46	7219	6.4	0
4	100	43	7229	5.9	0
5	120	16	7229	2.2	0
6	130	18	7229	2.5	0
7	150	47	7229	6.5	0
8	181	33	7236	4.6	0
9	211	42	7273	5.8	0
10	262	42	7273	5.8	0
11	302	15	7278	2.1	0
12	312	15	7278	2.1	0
13	322	19	7278	2.6	0
1	0	41	3213	12.8	0
2	30	30	3243	9.3	0
3	50	43	3246	13.2	0
4	60	36	3295	10.9	0
5	81	28	3299	8.5	1
1	0	34	3533	9.6	1
2	110	15	3563	4.2	0
3	160	49	3565	13.7	0
4	210	49	3565	13.7	1
5	290	15	3653	4.1	0
6	310	43	3683	11.7	0
7	320	42	3683	11.4	0
8	360	43	3683	11.7	0
9	390	43	3762	11.4	0
1	0	49	15900	3.1	0
2	20	27	16383	1.6	0
3	30	27	16578	1.6	0
4	100	35	18205	1.9	0
5	120	28	18619	1.5	0
6	130	48	18619	2.6	0
7	150	35	18683	1.9	0
8	180	31	18683	1.7	0
9	200	33	18687	1.8	0
1	0	12	5407	2.2	0
2	40	25	5529	4.5	0
3	50	41	5529	7.4	0
4	140	32	5556	5.8	0
5	170	25	5556	4.5	0
6	230	42	5556	7.6	0
7	261	32	5596	5.7	0
1	0	32	117688	0.3	0
2	20	46	117887	0.4	0
3	50	42	117902	0.4	0
4	110	46	118293	0.4	0
5	191	34	118968	0.3	0
6	262	43	119005	0.4	0
1	0	38	32502	1.2	0
2	50	24	33600	0.7	0
3	220	23	36165	0.6	0
4	230	38	36165	1.1	0
5	260	37	36502	1.0	0
6	380	23	37246	0.6	0
1	0	42	38439	1.1	0
2	20	38	38491	1.0	0
3	131	47	38909	1.2	0
4	141	15	38923	0.4	0
5	242	44	39500	1.1	0
6	252	17	39531	0.4	0
7	292	46	39579	1.2	0
1	0	42	42723	1.0	0
2	30	31	42759	0.7	0
3	60	39	42763	0.9	0
4	191	23	42858	0.5	0
5	372	32	42938	0.7	1
1	0	40	22252	1.8	0
2	233	9	22345	0.4	0
3	243	9	22345	0.4	0
1	0	25	24389	1.0	1
2	40	17	24538	0.7	0
3	50	27	24538	1.1	0
4	100	25	24830	1.0	0
5	120	42	24830	1.7	0
6	171	32	24848	1.3	0
7	191	25	24949	1.0	0
8	201	44	24983	1.8	0
1	0	32	53730	0.6	1
2	80	29	55090	0.5	0
3	130	23	55351	0.4	0
4	140	41	55403	0.7	0
5	200	7	55611	0.1	0
1	0	42	16878	2.5	0
2	10	18	16900	1.1	0
3	120	42	17541	2.4	0
4	163	48	17545	2.7	0
5	183	46	17545	2.6	0
6	253	36	17585	2.0	1
1	0	12	22566	0.5	0
2	20	42	22625	1.9	1
3	81	42	22827	1.8	0
4	101	27	22893	1.2	0
5	122	38	22907	1.7	0
6	172	15	22978	0.7	0
7	192	46	23099	2.0	0
8	202	17	23130	0.7	0
9	212	23	23130	1.0	1
10	332	30	23484	1.3	0
11	362	47	23541	2.0	0
12	372	13	23611	0.6	0
13	382	16	23621	0.7	0
14	392	9	23621	0.4	0
1	0	34	646669	0.1	1
1	0	31	418103	0.1	1
2	50	28	429811	0.1	0
3	90	23	436410	0.1	1
4	160	43	441596	0.1	1
1	0	27	51394	0.5	1
2	191	31	54075	0.6	1
3	321	23	54167	0.4	0
4	372	42	56553	0.7	0
1	0	43	3902	11.0	0
2	30	23	3902	5.9	0
3	40	38	3941	9.6	0
4	60	22	3941	5.6	0
5	110	42	3941	10.7	0
6	310	15	3941	3.8	0
1	0	43	3064	14.0	0
2	20	43	3076	14.0	0
3	71	43	3076	14.0	0
4	90	42	3076	13.7	0
5	200	49	3076	15.9	0
6	220	15	3076	4.9	0
7	240	33	3076	10.7	0
1	0	39	4785	8.2	0
2	20	42	4785	8.8	0
3	120	42	4979	8.4	1
4	260	32	5077	6.3	0
5	371	42	5136	8.2	0
1	0	23	31998	0.7	0
2	30	30	32089	0.9	0
3	180	39	33211	1.2	1
4	352	16	33490	0.5	0
1	0	24	8990	2.7	0
2	10	25	8990	2.8	0
3	20	42	8990	4.7	0
4	40	18	8990	2.0	0
5	60	26	8990	2.9	0
6	71	18	8990	2.0	0
7	101	25	8992	2.8	0
8	111	20	8992	2.2	0
9	121	46	8992	5.1	0
10	141	31	8992	3.4	0
1	0	18	9270	1.9	0
2	41	45	9270	4.9	0
3	71	44	9278	4.7	0
4	81	18	9278	1.9	0
5	142	48	9330	5.1	0
6	182	33	9330	3.5	0
7	212	42	9346	4.5	0
8	263	42	9346	4.5	0
9	283	20	9346	2.1	0
10	353	27	9386	2.9	0
1	0	12	4693	2.6	0
2	50	49	4693	10.4	0
3	110	27	4693	5.8	0
4	140	27	4693	5.8	0
5	150	42	4693	8.9	0
6	220	42	4699	8.9	0
1	0	38	4255	8.9	0
2	10	42	4255	9.9	0
3	50	26	4361	6.0	0
4	60	44	4364	10.1	0
5	71	23	4364	5.3	0
6	101	24	4368	5.5	0
7	141	45	4378	10.3	0
8	171	23	4388	5.2	0
9	222	42	4391	9.6	0
10	282	42	4391	9.6	0
1	0	12	4687	2.6	0
2	11	18	4687	3.8	0
3	21	20	4687	4.3	0
4	61	27	4743	5.7	0
5	71	34	4785	7.1	0
6	91	10	4785	2.1	0
7	101	35	4817	7.3	0
8	121	23	4819	4.8	0
9	263	37	4863	7.6	0
10	273	36	4863	7.4	0
1	0	33	4928	6.7	0
2	71	44	4992	8.8	0
3	91	36	5065	7.1	0
4	111	30	5096	5.9	0
1	0	44	3634	12.1	0
2	10	48	3634	13.2	0
3	81	42	3769	11.1	0
4	91	15	3769	4.0	0
5	101	27	3785	7.1	0
1	0	18	8396	2.1	0
2	10	18	8396	2.1	0
3	31	18	8397	2.1	0
4	61	35	8449	4.1	1
5	151	17	8590	2.0	0
6	182	49	8597	5.7	0
7	232	23	8624	2.7	0
8	242	38	8633	4.4	0
1	0	6	19641	0.3	0
2	10	6	19641	0.3	0
3	50	7	19653	0.4	0
4	80	30	19654	1.5	1
5	230	42	19913	2.1	1
1	0	39	3924	9.9	0
2	81	38	4077	9.3	0
3	111	34	4077	8.3	0
4	131	45	4077	11.0	0
1	0	26	3881	6.7	0
2	10	21	3881	5.4	0
3	20	21	3891	5.4	0
4	30	36	3891	9.3	0
5	51	21	3891	5.4	1
6	61	33	3913	8.4	1
7	202	39	4091	9.5	0
8	212	42	4091	10.3	0
9	272	42	4091	10.3	0
10	342	30	4091	7.3	0
1	0	46	14248	3.2	0
2	20	44	14248	3.1	0
3	30	27	14248	1.9	1
4	70	23	14396	1.6	0
5	80	42	14396	2.9	0
6	120	42	14434	2.9	0
7	151	41	14434	2.8	0
8	171	42	14434	2.9	0
9	221	39	14449	2.7	0
10	231	42	14449	2.9	0
11	251	12	14458	0.8	1
12	271	44	14554	3.0	0
1	0	30	183409	0.2	0
2	21	47	184395	0.3	1
3	71	23	190768	0.1	1
4	162	41	191569	0.2	0
5	232	23	192175	0.1	0
6	262	44	192956	0.2	1
1	0	41	26722	1.5	0
2	110	42	26995	1.6	0
3	251	40	27075	1.5	0
4	322	22	27115	0.8	0
5	362	49	27162	1.8	0
1	0	28	46014	0.6	1
2	150	23	46104	0.5	0
3	292	46	46466	1.0	1
4	392	42	47870	0.9	0
1	0	35	30705	1.1	0
2	81	42	30987	1.4	1
3	121	43	31262	1.4	0
4	151	47	31410	1.5	0
5	201	44	31572	1.4	0
6	292	46	31598	1.5	0
7	322	42	31610	1.3	0
8	342	16	31750	0.5	0
9	353	32	31750	1.0	0
1	0	37	40782	0.9	0
2	10	15	40783	0.4	0
3	50	49	40956	1.2	1
4	90	42	41135	1.0	0
5	181	30	41250	0.7	0
6	251	34	41375	0.8	0
1	0	42	17039	2.5	0
2	60	42	17039	2.5	0
3	100	42	17039	2.5	0
4	120	42	17059	2.5	0
5	180	20	17197	1.2	0
6	190	38	17197	2.2	0
7	291	31	20624	1.5	1
8	392	42	23498	1.8	1
9	452	34	24239	1.4	0
10	462	31	24275	1.3	0
11	492	42	24369	1.7	1
1	0	34	71754	0.5	0
2	40	31	71890	0.4	0
3	70	44	71998	0.6	0
4	90	30	72018	0.4	1
5	201	30	72630	0.4	0
6	221	30	72652	0.4	0
1	0	31	22274	1.4	0
2	20	42	22345	1.9	0
3	60	39	22354	1.7	0
4	80	42	22354	1.9	0
5	130	42	22424	1.9	0
6	141	46	22424	2.1	0
7	161	34	22424	1.5	0
8	181	29	22466	1.3	0
9	191	49	22466	2.2	0
10	221	30	22587	1.3	0
11	312	25	22817	1.1	1
1	0	45	9640	4.7	0
2	40	13	9660	1.3	0
3	170	33	13478	2.4	0
4	180	27	13478	2.0	0
5	201	23	13495	1.7	0
1	0	23	203415	0.1	1
2	91	42	205447	0.2	0
3	141	26	206074	0.1	0
4	152	31	206306	0.2	0
5	172	35	206844	0.2	0
6	202	18	207298	0.1	1
7	242	22	208026	0.1	0
1	0	34	21911	1.6	0
2	40	43	21964	2.0	0
3	60	10	22042	0.5	0
4	70	29	22060	1.3	0
5	90	23	22070	1.0	0
6	100	37	22160	1.7	0
7	150	23	22500	1.0	0
8	181	33	22632	1.5	0
9	221	43	22665	1.9	0
10	271	25	22667	1.1	0
11	291	49	22706	2.2	0
1	0	32	105246	0.3	0
2	20	48	105414	0.5	1
3	111	37	105653	0.4	1
4	241	30	106948	0.3	0
1	0	39	95058	0.4	0
2	40	43	95187	0.5	0
3	71	46	95207	0.5	0
4	121	32	99569	0.3	1
5	343	34	101608	0.3	0
6	393	39	101701	0.4	0
7	434	30	101859	0.3	1
1	0	18	24318	0.7	0
2	21	34	24335	1.4	0
3	30	43	24335	1.8	1
4	121	10	24402	0.4	0
5	161	45	24471	1.8	0
6	171	33	24648	1.3	0
7	202	40	24710	1.6	0
8	212	43	24780	1.7	0
9	272	16	24951	0.6	0
10	323	20	25025	0.8	0
1	0	40	41654	1.0	0
2	50	45	41857	1.1	0
3	90	39	42063	0.9	0
4	201	46	42246	1.1	0
5	222	34	42262	0.8	0
6	332	43	42432	1.0	1
7	372	30	44173	0.7	0
1	0	10	36544	0.3	1
2	40	25	36669	0.7	0
3	70	25	40269	0.6	0
4	171	39	43998	0.9	1
5	231	42	44368	0.9	0
1	0	23	3880	5.9	0
2	40	14	3966	3.5	0
3	60	39	3966	9.8	0
4	70	17	3973	4.3	0
5	100	21	4006	5.2	0
6	110	44	4206	10.5	0
7	140	6	4281	1.4	0
8	160	46	4281	10.7	0
9	210	45	4281	10.5	0
1	0	43	5048	8.5	0
2	30	43	5048	8.5	0
3	40	42	5048	8.3	0
4	50	5	5135	1.0	0
5	151	42	5161	8.1	0
6	212	42	5217	8.1	0
7	232	28	5217	5.4	1
8	517	45	5464	8.2	0
1	0	35	5906	5.9	0
2	10	15	5906	2.5	0
3	50	47	6016	7.8	0
4	71	15	6016	2.5	0
5	151	42	6120	6.9	0
6	192	45	6138	7.3	0
7	202	35	6152	5.7	0
1	0	46	31185	1.5	0
2	10	14	31195	0.4	1
3	160	28	31634	0.9	0
4	170	43	31634	1.4	0
5	210	30	31641	0.9	0
6	220	23	31642	0.7	0
7	250	12	31701	0.4	1
8	290	23	31887	0.7	0
9	340	17	31913	0.5	0
10	471	30	32983	0.9	0
1	0	35	3111	11.3	0
2	20	44	3111	14.1	0
3	50	15	3111	4.8	0
4	60	18	3111	5.8	0
1	0	30	14223	2.1	0
2	111	39	14235	2.7	0
3	131	47	14350	3.3	0
4	141	43	14370	3.0	1
5	192	42	14624	2.9	0
6	232	33	14624	2.3	0
7	252	44	14640	3.0	1
8	323	44	14990	2.9	0
1	0	15	6334	2.4	0
2	30	21	6360	3.3	0
3	161	47	6634	7.1	0
4	221	42	6682	6.3	0
5	252	43	6694	6.4	0
1	0	27	16652	1.6	0
2	10	42	16652	2.5	0
3	30	34	16682	2.0	0
4	50	31	16709	1.9	0
5	70	25	16773	1.5	0
6	80	29	16782	1.7	0
7	100	42	16905	2.5	0
8	160	42	16995	2.5	0
9	190	37	16995	2.2	0
1	0	25	3975	6.3	0
2	10	39	3975	9.8	0
3	30	46	3975	11.6	0
4	40	30	3975	7.5	0
5	50	47	3986	11.8	0
6	81	44	4005	11.0	0
7	121	5	4061	1.2	0
8	161	25	4072	6.1	0
1	0	42	51186	0.8	0
2	30	38	51197	0.7	0
3	50	21	51207	0.4	0
4	100	29	51424	0.6	0
5	110	35	51427	0.7	0
6	140	18	51491	0.3	0
7	150	18	51500	0.3	0
8	200	39	51978	0.8	0
1	0	34	6255	5.4	0
2	31	15	6255	2.4	0
3	41	18	6255	2.9	0
4	61	19	6269	3.0	0
5	71	21	6269	3.3	0
6	91	15	6269	2.4	0
7	152	47	6269	7.5	0
8	303	42	6273	6.7	0
9	323	48	6273	7.7	0
10	353	42	6273	6.7	0
11	363	48	6273	7.7	0
1	0	22	3414	6.4	0
2	30	46	3458	13.3	0
3	50	45	3458	13.0	0
4	70	20	3458	5.8	0
5	101	35	3472	10.1	0
6	130	30	3472	8.6	0
7	140	18	3472	5.2	0
8	170	24	3472	6.9	0
9	231	18	3473	5.2	0
10	250	24	3473	6.9	0
11	290	46	3649	12.6	0
12	301	48	3649	13.2	0
13	321	43	3649	11.8	0
1	0	49	4515	10.9	0
2	10	49	4615	10.6	0
3	70	26	4615	5.6	0
1	0	39	3846	10.1	0
2	20	42	3857	10.9	0
3	70	34	3891	8.7	0
4	190	30	3935	7.6	0
5	230	36	3955	9.1	0
1	0	41	3807	10.8	0
2	61	12	3842	3.1	1
3	152	42	3921	10.7	0
4	212	41	3925	10.4	0
5	243	35	3934	8.9	0
6	253	43	3934	10.9	0
7	283	46	3994	11.5	0
8	303	49	3994	12.3	0
9	313	30	3994	7.5	0
10	353	30	3994	7.5	0
1	0	23	9015	2.6	0
2	30	39	9015	4.3	0
3	40	42	9015	4.7	0
4	50	23	9015	2.6	0
5	282	42	9528	4.4	0
6	342	42	9532	4.4	0
7	393	20	9537	2.1	0
8	403	30	9537	3.1	0
9	493	38	9537	4.0	0
10	523	25	9537	2.6	0
1	0	28	6122	4.6	1
2	40	18	6271	2.9	0
3	51	48	6326	7.6	0
4	70	49	6326	7.7	0
1	0	42	6889	6.1	0
2	140	49	6916	7.1	0
3	210	42	6925	6.1	0
1	0	5	6909	0.7	0
2	10	35	6909	5.1	0
3	31	5	6926	0.7	0
4	51	48	6926	6.9	0
5	71	44	6926	6.4	0
6	172	42	6974	6.0	0
7	232	42	6974	6.0	0
8	282	47	6974	6.7	0
1	0	23	3054	7.5	0
2	10	39	3055	12.8	0
3	70	46	3094	14.9	0
4	100	23	3094	7.4	0
5	130	42	3094	13.6	0
6	181	42	3094	13.6	0
7	211	15	3094	4.8	0
8	221	17	3094	5.5	0
9	231	19	3094	6.1	0
1	0	42	4833	8.7	0
2	120	20	5076	3.9	1
3	171	42	5176	8.1	0
4	271	47	5240	9.0	0
5	281	35	5240	6.7	0
6	291	35	5240	6.7	0
7	361	32	5440	5.9	0
8	401	30	5440	5.5	0
1	0	22	3131	7.0	0
2	30	19	3177	6.0	0
3	40	22	3177	6.9	0
4	111	34	3199	10.6	0
5	131	25	3199	7.8	0
6	141	41	3199	12.8	0
7	161	42	3199	13.1	0
8	191	30	3238	9.3	0
9	222	42	3240	13.0	0
10	262	23	3260	7.1	0
1	0	25	19462	1.3	0
2	60	29	19573	1.5	0
3	100	38	19854	1.9	0
4	130	27	19972	1.4	1
5	180	26	20379	1.3	0
6	210	39	20379	1.9	0
7	231	21	20411	1.0	0
8	241	43	20411	2.1	0
9	251	31	20511	1.5	0
10	311	44	20519	2.1	0
11	361	42	20519	2.0	0
1	0	43	45995	0.9	1
2	70	43	46288	0.9	1
3	140	22	46548	0.5	0
4	150	48	46591	1.0	0
1	0	38	11399	3.3	0
2	20	25	11399	2.2	0
3	60	16	11497	1.4	1
4	110	47	11749	4.0	0
5	170	30	11770	2.5	0
1	0	38	5566	6.8	0
2	10	42	5566	7.5	0
3	108	38	5570	6.8	0
1	0	32	9491	3.4	0
2	137	41	9511	4.3	0
1	0	41	9090	4.5	0
1	0	45	56676	0.8	0
1	0	27	176320	0.2	1
2	50	42	178048	0.2	0
1	0	43	68891	0.6	0
2	110	35	75723	0.5	1
3	231	30	77725	0.4	1
1	0	38	28839	1.3	0
2	20	21	29163	0.7	0
3	31	41	29173	1.4	0
4	51	42	29178	1.4	0
5	71	19	29195	0.7	0
6	262	30	29423	1.0	1
7	293	30	29947	1.0	1
8	383	39	32192	1.2	0
9	393	23	32192	0.7	0
1	0	48	44769	1.1	1
2	231	21	50378	0.4	0
3	241	44	50378	0.9	0
1	0	47	7988	5.9	0
2	10	46	7994	5.8	0
3	40	28	7994	3.5	0
4	50	42	7998	5.3	0
5	70	22	7998	2.8	0
6	91	24	7998	3.0	0
7	101	40	7998	5.0	0
8	131	49	8022	6.1	0
9	242	38	8058	4.7	0
10	292	30	8116	3.7	0
11	303	45	8120	5.5	0
12	363	48	8147	5.9	0
1	0	39	3187	12.2	0
2	71	30	3397	8.8	1
3	131	23	3563	6.5	0
4	141	26	3563	7.3	0
5	151	45	3563	12.6	0
6	211	17	3647	4.7	0
7	232	26	3648	7.1	0
8	272	34	3670	9.3	0
9	322	38	3701	10.3	0
1	0	21	12629	1.7	0
2	10	35	12630	2.8	0
3	91	32	12904	2.5	0
4	131	25	12904	1.9	0
5	141	45	12904	3.5	0
6	171	36	12915	2.8	0
7	202	27	12936	2.1	1
8	252	32	13999	2.3	0
9	282	16	14026	1.1	0
10	292	10	14026	0.7	0
11	373	48	14309	3.4	0
1	0	36	19053	1.9	0
2	40	44	19161	2.3	0
3	121	19	19347	1.0	0
4	131	27	19347	1.4	0
5	161	31	19389	1.6	0
6	212	48	19566	2.5	0
7	242	46	19566	2.4	0
8	252	33	19566	1.7	0
9	272	42	19566	2.1	0
10	313	30	19574	1.5	0
11	333	47	19574	2.4	0
1	0	35	9405	3.7	0
2	70	49	9442	5.2	0
3	80	15	9442	1.6	0
4	110	35	9442	3.7	0
5	130	19	9465	2.0	0
6	140	31	9498	3.3	0
7	190	31	9535	3.3	0
8	220	42	9535	4.4	0
9	270	42	9536	4.4	0
1	0	43	5925	7.3	0
2	40	20	5925	3.4	0
3	50	35	5925	5.9	0
4	90	42	5965	7.0	0
5	190	42	6009	7.0	0
6	270	10	6031	1.7	0
7	290	30	6035	5.0	0
1	0	45	19825	2.3	1
2	60	31	19949	1.6	1
3	110	30	20123	1.5	0
4	130	30	20123	1.5	1
1	0	39	8460	4.6	0
2	10	40	8460	4.7	0
3	20	29	8460	3.4	0
4	30	42	8460	5.0	0
5	200	25	8752	2.9	0
6	241	32	8784	3.6	0
7	251	42	8784	4.8	0
8	271	27	8784	3.1	0
1	0	35	4453	7.9	0
2	10	42	4453	9.4	0
3	30	15	4453	3.4	0
4	60	15	4474	3.4	0
5	100	37	4474	8.3	0
6	120	42	4494	9.3	0
7	151	45	4503	10.0	0
1	0	6	4360	1.4	0
2	101	40	4389	9.1	0
3	130	42	4389	9.6	0
4	190	42	4389	9.6	0
1	0	47	15566	3.0	0
2	10	40	16191	2.5	0
3	20	42	16191	2.6	0
4	30	25	16191	1.5	0
5	41	40	16191	2.5	0
1	0	3	5437	0.6	0
2	10	15	5457	2.7	0
3	61	15	5463	2.7	0
4	202	46	5503	8.4	0
5	232	32	5503	5.8	0
6	323	32	5503	5.8	0
7	383	19	5503	3.5	0
8	394	18	5503	3.3	0
1	0	13	3911	3.3	0
2	10	24	3984	6.0	0
3	20	28	3992	7.0	0
4	51	30	4006	7.5	0
5	121	39	4194	9.3	0
6	151	19	4211	4.5	0
7	161	43	4211	10.2	0
1	0	43	44756	1.0	0
2	60	37	44980	0.8	0
3	90	48	45255	1.1	0
1	0	30	11930	2.5	1
2	72	43	12111	3.6	0
3	202	49	12151	4.0	1
1	0	15	4119	3.6	0
2	40	9	4119	2.2	0
3	51	21	4119	5.1	0
4	71	38	4154	9.1	0
5	132	42	4156	10.1	0
6	243	42	4156	10.1	0
7	263	15	4156	3.6	0
8	273	15	4156	3.6	0
9	283	48	4156	11.5	0
